strategy,nmr_acquisitions,param_err_pct,max_rel_ci_pct,p_correct,blind_rmse_M
F-zadaptive,10.725,74.44332966393222,1563.0217435895806,nan,0.09548952079166326
F-zadaptive,22.333333333333332,46.51220024345317,766.8045020630199,nan,0.01360414805121553
F-zadaptive,33.5,16.44536471520472,216.79539261267198,nan,0.0014715138533953878
F-zadaptive,45.1,13.278708450622045,84.19491294991585,nan,0.0010092154246722808
F-zadaptive,57.833333333333336,12.916342030094334,52.79351782532001,nan,0.0009757135788341446
F-zadaptive,69.33333333333333,17.05998155546984,74.42868362771596,nan,0.0008339479226093955
F-zbatch,10.725,74.44332966393222,1563.0217435895806,nan,0.09548952079166326
F-zbatch,23.625,51.24548407789147,825.1926296987527,nan,0.013951248588631195
F-zbatch,36.025,17.599218117720348,180.65066857339892,nan,0.0015421495550073205
F-zbatch,48.075,13.99238663705979,98.041919642177,nan,0.0011133473791226116
F-zbatch,60.56410256410256,14.72829252650799,84.0437506100608,nan,0.001031655333769294
F-zbatch,73.07894736842105,15.252020450833522,75.55224058134037,nan,0.0009948489402083849
F-zbatch,85.35135135135135,15.38669623495262,70.34267035762669,nan,0.0009638783050203138
F-zbatch,98.02702702702703,14.487248356579226,55.87060194608072,nan,0.0009516509984683874
F-zfixed,10.75,75.52688604994098,2012.7233351440452,nan,0.09393123625021876
F-zfixed,23.28205128205128,40.60008438409745,939.408529152262,nan,0.014449936311167123
F-zfixed,35.743589743589745,17.976425504718428,180.80602417094747,nan,0.001688705313555094
F-zfixed,48.64102564102564,17.386520533657126,125.9736034413479,nan,0.0012560096687955137
F-zfixed,61.578947368421055,15.978321270457435,87.75872869913883,nan,0.0011793657020385093
F-zfixed,74.05405405405405,15.209138115650038,76.5239121463059,nan,0.0011600547988069008
F-zfixed,87.1891891891892,15.397441227447183,71.52738809009288,nan,0.0011741654326663487
F-zfixed,100.1891891891892,15.812088750123621,69.94443078885195,nan,0.0011412699162772345
