strategy,round,param_err_pct,max_rel_ci_pct,p_correct,blind_rmse_M
D,1,326.247113755998,10000.0,nan,0.14234461034560608
D,2,217.48565433127322,9837.336732290902,nan,0.035958829217294784
D,3,46.10409125386843,8555.085794432223,nan,0.006995705905955973
D,4,39.307734602522885,8832.55691417639,nan,0.00391076982906306
D,5,36.441413350776784,8127.205142357578,nan,0.0037328278397925235
D,6,34.22113949694383,7298.854616898898,nan,0.0036243368888319053
D,7,34.14333019715387,7394.4269764798755,nan,0.0034601340757787315
D,8,32.52988304749971,7019.075549110128,nan,0.003436193213193409
F,1,73.70186377562001,1509.445093216175,nan,0.09562858691778083
F,2,39.5731145374757,854.267746681385,nan,0.014266984709953783
F,3,14.715654957515634,551.8761641345955,nan,0.002171024896364767
F,4,14.28925324349548,466.0845988136978,nan,0.0013080033182660401
F,5,14.833484732174835,425.50406071877023,nan,0.0011662234324922463
F,6,16.09762688926686,414.37535839930143,nan,0.001156184349943462
F,7,16.988361554098216,401.8651484561762,nan,0.0011161153919172432
F,8,17.8898061602084,390.6024309759649,nan,0.0010566326156519555
F-res-0.5x,1,73.70186377562001,1509.445093216175,nan,0.09562858691778083
F-res-0.5x,2,31.928003226985794,579.8056344617795,nan,0.022566361888885177
F-res-0.5x,3,15.061433903146707,510.1939603944532,nan,0.001820679009570031
F-res-0.5x,4,16.809108476509117,473.25557126490037,nan,0.0016197916172276637
F-res-0.5x,5,17.848639099893063,440.0155070405469,nan,0.0015507854547863464
F-res-0.5x,6,18.82571747603465,418.26437911931725,nan,0.0015183477618843024
F-res-0.5x,7,20.392463402292,409.80612990991756,nan,0.0015017529266452424
F-res-0.5x,8,21.38088318956813,397.7462832159339,nan,0.0015216007583503687
F-res-1x,1,73.70186377562001,1509.445093216175,nan,0.09562858691778083
F-res-1x,2,32.08977627619153,582.3604549815658,nan,0.02253525237210983
F-res-1x,3,18.379659473270216,547.1693192235401,nan,0.003997289900196207
F-res-1x,4,17.646613030537488,526.1694021623733,nan,0.002012406001896719
F-res-1x,5,18.25357649142984,498.0274238562938,nan,0.001783347511819242
F-res-1x,6,19.30563558588233,484.86321862035385,nan,0.0017798869883839073
F-res-1x,7,20.555896465567393,479.7122203776036,nan,0.0017605513647417296
F-res-1x,8,21.31618817367873,467.30968139259204,nan,0.0017713869375269135
F-res-2x,1,73.70186377562001,1509.445093216175,nan,0.09562858691778083
F-res-2x,2,29.47458184065355,696.9801610390851,nan,0.030000780664527986
F-res-2x,3,18.696263329117425,524.6899682053206,nan,0.011647212999039033
F-res-2x,4,20.727463536579762,516.7399561212785,nan,0.01125189890794671
F-res-2x,5,22.30556131346099,499.82439670381916,nan,0.011058350492491719
F-res-2x,6,22.720036765509587,481.323276905511,nan,0.010491913250595421
F-res-2x,7,23.606169269799842,478.3931687269138,nan,0.010349443118313657
F-res-2x,8,24.352598977795026,463.08713463820095,nan,0.00975474883210933
F-res-4x,1,73.70186377562001,1509.445093216175,nan,0.09562858691778083
F-res-4x,2,40.30281367959373,756.8624794742475,nan,0.02710207429546093
F-res-4x,3,39.088910792755236,753.1158947657101,nan,0.026394332074792616
F-res-4x,4,38.37837181135841,752.3972901789468,nan,0.02644241917143091
F-res-4x,5,37.56871879257026,751.1908898908489,nan,0.026229706635191873
F-res-4x,6,37.190364489858155,750.95728510479,nan,0.026384616677887336
F-res-4x,7,37.39674051546789,749.4685871392387,nan,0.02674242733658409
F-res-4x,8,38.59250775795449,749.0781145879737,nan,0.027545296461615548
